# Author: CJBurke Date: 01/14/2016
# Format: %9d %11.7f %10.7f %5.2f %5.2f %02d %1d %1d %1d %6.3f
# Header Lines: 38
#################################
# Description:
# This file contains the KEES project targets observed or scheduled
#   to be observed by K2.  These are stars selected to be likely dwarf stars
#   that lie within the current ecliptic band (+/-0.26 deg of the ecliptic)
#   such that they can observe Earth transiting the Sun.  There is also
#   an expanded set of targets with a wider ecliptic band (+/- 1.0 deg)
#   that sometime within the last 100,000 years were likely able to 
#   observe the Earth transit the Sun, but currently cannot.  The targets
#   are sorted in priority order in the following order
#    1) Confirmed planets in current ecliptic band
#    2) Confirmed planets in extended ecliptic band
#    3) Candidate planets in current ecliptic band
#    4) Candidate planets in extended ecliptic band
#    5) Observed targets in current ecliptic band
#    6) Observed targets in extended ecliptic band
#   Within each numbered priority the targets are sorted by a priority
#   metric that measures the expected SNR of a transit.  This gives priority
#   to brighter stars that are late type dwarfs.  This priority metric is also
#   expected to crudely correlate with distance to target.
##########################################
# Column Description
# 1- EPIC catalog number
# 2- Right Ascencsion (2000.0) [deg] 
# 3- Declination (2000.0) [deg]
# 4- Kepler magnitude [mag]
# 5- (V-J) color
# 6- K2 observing campaign [0-8]
# 7- Current ecliptic band [1/0] - flag indicating whether ecliptic
#        latitude, abs(b)<0.26 deg
# 8- Planet candidate
# 9- Confirmed Planet
# 10- Priority lower numbers have a higher expected transit SNR
#     The highest priority targets are generally the brightest
#     and later spectral type targets
212677068  99.3317500 26.8993600 13.01  1.38 06 1 0 0 -0.679
212550526  92.8070300 26.1003800 10.88  1.39 06 1 0 0 -0.678
206285408 101.3091400 15.9222100 11.78  1.46 03 1 0 0 -0.677
201718495  94.0407000 17.1714500 11.54  1.19 01 1 0 0 -0.677
211952339  95.7966000 18.0111800 10.95  1.46 05 1 0 0 -0.676
216236417  92.5170800 23.9851700 12.62  1.23 07 1 0 0 -0.675
212555077  92.8791600 26.9862100 12.92  1.34 06 1 0 0 -0.671
201718824  95.2357500 15.7595500 11.85  1.22 01 1 0 0 -0.670
212711053  97.1357600 15.9375500 10.56  1.35 06 1 0 0 -0.667
211844003  95.0021500 17.4369100 15.18  3.47 05 1 0 0 -0.666
212663411  99.7883200 16.8262300 12.75  1.34 06 1 0 0 -0.659
211793195  96.4770400 14.5437200 13.36  1.60 05 1 0 0 -0.659
216419816  99.5274700 25.5399100 11.95  1.79 07 1 0 0 -0.658
210810552  92.6755400 16.5414900 12.24  1.89 04 1 0 0 -0.647
215944893  92.7373300 19.9440800 13.01  3.92 07 1 0 0 -0.647
212708852 100.2398400 17.9519900 14.60  2.88 06 1 0 0 -0.646
204595607  92.1792200 20.5151500  9.10  1.16 02 1 0 0 -0.641
204766039  96.2718900 21.2857100 14.04  1.52 02 1 0 0 -0.635
212592841  91.4768800 22.5000000 13.72  1.19 06 1 0 0 -0.635
201730772  97.1441700 18.2531700 12.28  1.56 01 1 0 0 -0.634
220415240 100.4480700 27.0800500 13.26  1.58 08 1 0 0 -0.634
206104172 101.3394900 27.7742900 13.49  3.08 03 1 0 0 -0.632
201708471  95.6293300 15.4802900 12.39  2.08 01 1 0 0 -0.630
216033041  91.5973200 22.3546800 12.60  1.92 07 1 0 0 -0.624
204898379  92.4099500 20.6557900 13.13  1.45 02 1 0 0 -0.624
210806791  92.4806700 16.4453000 14.07  3.17 04 1 0 0 -0.620
204793598  97.9624500 25.0116300 10.26  1.19 02 1 0 0 -0.618
216631089  99.7916900 27.8318400 11.15  1.78 07 1 0 0 -0.616
215983112  95.2466600 17.5286500 13.11  2.71 07 1 0 0 -0.614
220381219  96.8673100 26.9383400 15.68  2.54 08 1 0 0 -0.613
220355964  93.9563000 27.2934300 14.07  2.11 08 1 0 0 -0.610
204931127  90.3117500 23.2754000 11.85  1.66 02 1 0 0 -0.607
201575537 106.0515800 19.3014200 10.78  0.98 01 1 0 0 -0.606
211959020  95.5168500 18.3954700  8.65  0.91 05 1 0 0 -0.605
220376639  93.0783200 26.6692700 15.05  2.49 08 1 0 0 -0.604
211842535  95.3090800 17.2959500 11.77  1.26 05 1 0 0 -0.602
204844051 100.5154200 21.1430600 11.52  1.55 02 1 0 0 -0.600
210731836 101.7349500 23.0258400 11.86  1.22 04 1 0 0 -0.598
206098132 103.2394300 17.5569700 14.48  2.87 03 1 0 0 -0.596
211846177  95.3531600 17.5749700 15.37  2.74 05 1 0 0 -0.594
206248871  99.3372000 18.4838100 12.76  1.27 03 1 0 0 -0.593
206104526  98.1857400 19.6521000 11.66  1.07 03 1 0 0 -0.590
220547243 101.5923100 21.7635700 14.10  2.50 08 1 0 0 -0.590
206147164  92.8456100 20.6558800 11.16  1.09 03 1 0 0 -0.586
212577309  92.2866700 16.5858300 12.75  1.39 06 1 0 0 -0.585
206212810  97.5212000 21.6156600 10.17  1.26 03 1 0 0 -0.585
210727758 101.6826400 27.0614000 11.55  1.21 04 1 0 0 -0.584
206175267  95.5870700 24.9137600 13.51  1.79 03 1 0 0 -0.578
206163520  95.2643100 26.3797000 12.43  1.35 03 1 0 0 -0.575
211838687  98.7494200 16.7098400 14.13  2.11 05 1 0 0 -0.574
206103632  99.2681200 27.1924300 10.69  0.92 03 1 0 0 -0.572
220453898 102.4525700 16.6302900 13.85  1.38 08 1 0 0 -0.572
212709684  99.2049600 17.8895900 14.91  1.16 06 1 0 0 -0.571
204564247 100.9822500 26.0025700 13.07  1.72 02 1 0 0 -0.570
204917002  92.6106700 23.9385600 12.34  1.84 02 1 0 0 -0.567
211980480  95.5111400 20.4307000 11.80  1.00 05 1 0 0 -0.566
212692577 101.0261400 28.6126700 12.34  1.47 06 1 0 0 -0.562
201721622  98.3842500 17.5971900 13.12  2.38 01 1 0 0 -0.559
211804171  96.9115000 14.9087600 13.96  2.37 05 1 0 0 -0.557
212570904 101.1415200 24.5228300 12.55  1.47 06 1 0 0 -0.556
220532325  94.9680100 23.2800100 11.78  1.37 08 1 0 0 -0.551
220482894 104.4369200 24.2658200 11.19  1.03 08 1 0 0 -0.550
201548193 100.4749440 16.3669570 13.76  2.36 01 1 0 0 -0.549
210829957  92.8800300 16.9756800 12.54  1.70 04 1 0 0 -0.544
215890020  99.3502800 27.9695500 10.33  1.35 07 1 0 0 -0.543
210878168  94.9768300 17.8733300 12.62  1.67 04 1 0 0 -0.533
211917501  94.4424900 21.3067400 11.98  1.19 05 1 0 0 -0.533
212668671  94.0901400 16.7295700 13.58  1.46 06 1 0 0 -0.529
204870619  92.7523800 20.5843600 13.22  1.78 02 1 0 0 -0.526
220418062  96.1923100 14.4472100 11.72  1.31 08 1 0 0 -0.524
206142513  94.6321600 24.7788700 12.35  1.42 03 1 0 0 -0.517
206128947  94.6619300 24.8668800 10.43  1.23 03 1 0 0 -0.516
215953212 106.1275800 19.0007800 13.15  3.05 07 1 0 0 -0.512
206248994  99.3832600 25.4288100 14.22  2.42 03 1 0 0 -0.508
201554715  99.8570990 26.6362860 12.70  1.24 01 1 0 0 -0.507
206151344 103.4112100 16.9059200 13.16  1.26 03 1 0 0 -0.504
215921457 100.8506100 24.5026300 12.86  2.83 07 1 0 0 -0.502
216702042  98.8357900 14.9302600 13.06  2.28 07 1 0 0 -0.500
212691074  91.6405100 19.2506900 12.03  1.43 06 1 0 0 -0.496
210819890  92.7807600 16.7786600 13.27  1.58 04 1 0 0 -0.494
216243766  92.4809400 20.6704600 12.87  2.14 07 1 0 0 -0.488
201554349  99.6808500 26.5661100 15.39  3.34 01 1 0 0 -0.488
216113476  94.6801700 23.2155900 11.40  1.74 07 1 0 0 -0.487
204756063  94.5546000 23.7014000 12.42  2.05 02 1 0 0 -0.483
212684456  98.6159100 15.0860500 14.09  2.46 06 1 0 0 -0.483
204632176 103.9275400 24.3131600 12.54  2.04 02 1 0 0 -0.481
211938405  94.6470600 23.3139400 12.38  1.24 05 1 0 0 -0.481
212569484  95.6976000 27.9968900 11.05  1.39 06 1 0 0 -0.481
204645562  99.5296400 19.8773800  9.96  1.00 02 1 0 0 -0.475
206121301  94.2908260 24.6497420 12.59  1.27 03 1 0 0 -0.475
212551857  94.6993400 26.2138300 10.49  0.97 06 1 0 0 -0.475
216475984  93.9530200 26.7590900 11.57  1.41 07 1 0 0 -0.473
216739976  93.6892700 26.2123900 12.26  1.79 07 1 0 0 -0.473
204657685 104.7945800 26.2847200 12.97  1.19 02 1 0 0 -0.466
201695976 103.3929300 15.9873400 12.65  1.69 01 1 0 0 -0.466
210831071  92.4323400 17.0827800 13.47  1.64 04 1 0 0 -0.465
201751274  98.2294900 16.4104700 13.36  2.51 01 1 0 0 -0.464
201774337  92.0859300 22.2082500 12.77  1.23 01 1 0 0 -0.463
216694621  96.2587300 22.2318300 11.60  1.55 07 1 0 0 -0.463
201611853 102.3687700 17.1071700 12.26  1.78 01 1 0 0 -0.462
206265846 100.1995400 24.9012300 14.78  2.79 03 1 0 0 -0.462
212659079 102.5256000 16.6560100 15.47  2.83 06 1 0 0 -0.461
211887713  98.9542900 17.8092600 11.36  1.19 05 1 0 0 -0.458
211942532  91.4068500 23.5706500 11.30  1.49 05 1 0 0 -0.456
206273539 100.8822300 25.1045700 12.22  1.57 03 1 0 0 -0.455
204573488  91.6885100 24.0002700 13.33  2.39 02 1 0 0 -0.448
210811401  92.7587800 16.5288600 12.79  2.93 04 1 0 0 -0.446
210801836  94.4430900 27.8905300 14.57  2.60 04 1 0 0 -0.446
220361675  96.2670900 25.8876500 10.61  0.94 08 1 0 0 -0.441
206144076  94.3867500 24.5231800 12.47  1.39 03 1 0 0 -0.441
210765760 103.3462300 25.0175100 10.21  1.38 04 1 0 0 -0.441
201689964 103.2255300 16.1745900  9.66  0.93 01 1 0 0 -0.437
212667128  96.1385400 16.0813400 15.08  2.48 06 1 0 0 -0.437
220421555  92.2023900 17.2295200 11.19  1.06 08 1 0 0 -0.435
204475913  91.2623600 24.1578000 13.58  2.66 02 1 0 0 -0.434
212587874  98.9026900 16.6452400 14.28  2.35 06 1 0 0 -0.431
206087241  92.6392200 23.3362700 11.19  1.40 03 1 0 0 -0.430
204895519  95.3232200 15.0903000 12.78  1.35 02 1 0 0 -0.429
210818583  92.6012800 16.8067800 12.46  1.82 04 1 0 0 -0.428
212694954 104.5744100 25.3835100 12.35  1.46 06 1 0 0 -0.428
212603965 101.5850400 21.9074900 13.08  2.78 06 1 0 0 -0.425
206254628  99.6526500 24.5741000 14.64  2.94 03 1 0 0 -0.423
211922424  91.5041300 22.0463500 11.52  1.04 05 1 0 0 -0.421
211924227  92.8036800 22.3037900 15.41  2.16 05 1 0 0 -0.418
206282642 101.2382500 21.4707500 14.76  3.66 03 1 0 0 -0.416
212575146  91.7558300 17.7005600 14.74  2.24 06 1 0 0 -0.412
212661556  98.8385300 16.5236600 14.62  2.97 06 1 0 0 -0.409
212690449  96.0610900 20.2714100 10.82  0.97 06 1 0 0 -0.409
211842885  96.9004500 17.2671900 13.87  2.53 05 1 0 0 -0.408
206102203 103.0562900 16.0243600 12.64  1.44 03 1 0 0 -0.406
201585056  98.9302500 15.0580100 13.46  2.34 01 1 0 0 -0.406
204543384 100.6615800 26.0025400 13.45  3.23 02 1 0 0 -0.404
210816980  93.9481300 16.7287600 12.89  1.65 04 1 0 0 -0.403
216452692  97.9355600 21.6918200 12.03  1.59 07 1 0 0 -0.401
204447226  98.6855100 19.8195800 10.38  1.42 02 1 0 0 -0.401
211926791  92.8419600 22.6175000  9.84  0.95 05 1 0 0 -0.399
216260395  92.9082000 20.4562400 12.75  1.43 07 1 0 0 -0.397
212708701  92.8627200 17.3765100 15.43  3.14 06 1 0 0 -0.396
210850649  92.5764500 17.2673400 13.99  2.29 04 1 0 0 -0.395
212597898  97.1413700 23.9597800 11.01  1.00 06 1 0 0 -0.394
206111008  94.6788440 24.8393360 14.73  2.28 03 1 0 0 -0.394
211897926  93.0672600 18.2387600 12.71  1.71 05 1 0 0 -0.394
210731985 101.7411600 21.0333800 15.18  2.46 04 1 0 0 -0.394
212582636  97.3406300 15.9607200 11.56  1.36 06 1 0 0 -0.392
212598095 100.5829800 16.1043200 14.56  1.26 06 1 0 0 -0.392
204873515  91.3568000 23.2029000 13.52  1.90 02 1 0 0 -0.391
204557096 100.8133300 26.0099700 13.89  3.12 02 1 0 0 -0.391
210830299  93.3982800 16.9384100 12.45  1.56 04 1 0 0 -0.390
210860787  93.7771300 17.4404100 15.87  2.54 04 1 0 0 -0.388
211832079  96.2414800 16.3776200 15.07  2.70 05 1 0 0 -0.388
212662284 101.3676500 16.8606400 13.05  1.68 06 1 0 0 -0.388
211794585  97.8693200 14.6234000 15.84  2.20 05 1 0 0 -0.388
206159484  95.0632400 25.8459200 12.30  1.72 03 1 0 0 -0.386
220378274  96.1142200 20.3315200 12.30  1.35 08 1 0 0 -0.386
212560464  96.9241100 24.1853000 13.06  1.58 06 1 0 0 -0.384
212611244  93.6737000 23.5294400 14.76  2.48 06 1 0 0 -0.384
220459171 103.0222800 16.0958800 13.67  2.48 08 1 0 0 -0.384
211914209  92.8666800 20.9731400 14.25  2.18 05 1 0 0 -0.383
210776306 104.2236800 25.6855000 13.69  2.49 04 1 0 0 -0.383
204876304  93.6439800 22.9095100 15.33  2.87 02 1 0 0 -0.381
216495648  97.0894200 26.8228500 11.13  1.44 07 1 0 0 -0.381
201760692  97.9077000 18.1715300 13.60  1.69 01 1 0 0 -0.375
211936125  91.2894300 23.2297000 11.65  1.08 05 1 0 0 -0.373
204573420  91.7296700 24.0165100 14.20  2.09 02 1 0 0 -0.373
210838082  92.4785200 17.1860500 13.65  1.84 04 1 0 0 -0.370
204770222  98.0264000 20.4657600 14.48  1.20 02 1 0 0 -0.366
210826756  94.1327300 16.9165600 11.61  1.75 04 1 0 0 -0.366
220461778 101.5878500 24.0683000 11.50  1.21 08 1 0 0 -0.365
206249159  99.4048800 21.9231800 14.95  3.21 03 1 0 0 -0.364
216052559  94.2911400 22.9501700 12.69  2.20 07 1 0 0 -0.364
216149028  95.0330300 23.2250300 12.45  2.49 07 1 0 0 -0.364
211950347  94.5075100 23.8871800  9.58  1.10 05 1 0 0 -0.364
206265441 100.1925200 21.8737000 12.82  1.40 03 1 0 0 -0.363
220365159  91.6274300 21.3283800 12.97  1.37 08 1 0 0 -0.361
212583013  90.3729900 23.0908300 12.73  1.26 06 1 0 0 -0.361
206251880  99.5515000 24.8471400 13.43  2.20 03 1 0 0 -0.358
216133598  94.9214900 23.3364000 12.76  2.78 07 1 0 0 -0.357
212610046  98.5313900 24.3147100 12.20  1.54 06 1 0 0 -0.356
201610151 103.4737700 15.4964500 14.83  3.48 01 1 0 0 -0.356
210797492 105.5660000 20.2107300  9.24  1.20 04 1 0 0 -0.354
206263943 100.1690900 17.8655800 14.87  1.31 03 1 0 0 -0.353
220428533  98.1508700 16.4234200 13.83  2.84 08 1 0 0 -0.353
206276557 101.1243200 21.8489000 12.84  1.82 03 1 0 0 -0.351
211825189  98.2690200 16.0017800 10.31  0.95 05 1 0 0 -0.345
212571730 101.5205900 25.1229800 12.75  1.44 06 1 0 0 -0.344
211956601  95.0841300 18.1936300 11.89  1.17 05 1 0 0 -0.342
216359963  99.9695800 27.8296300 10.72  1.31 07 1 0 0 -0.342
211797469  98.4343200 14.7290000 13.82  3.11 05 1 0 0 -0.340
201696396 101.8041500 16.7590600 13.33  2.80 01 1 0 0 -0.338
211920704  92.9073400 21.7091600 14.23  2.94 05 1 0 0 -0.337
201574036 103.1257700 24.1885400 11.57  1.32 01 1 0 0 -0.337
212567289  99.2708100 26.5876300 10.71  1.16 06 1 0 0 -0.335
212681006  94.5279600 22.8162000 10.46  1.32 06 1 0 0 -0.333
212702848  99.4518000 16.1148600 14.86  1.84 06 1 0 0 -0.330
201699802 102.7436100 16.6321300 12.16  1.00 01 1 0 0 -0.322
206105561  96.7825000 17.3416700 13.00  1.26 03 1 0 0 -0.320
204915295  90.9654200 23.0171100 13.07  1.99 02 1 0 0 -0.318
216658624  97.6311500 20.8587600 12.36  1.41 07 1 0 0 -0.314
212569187  96.6322600 27.7066100 14.19  2.46 06 1 0 0 -0.314
216019262  96.7659900 26.1014900 11.33  1.66 07 1 0 0 -0.310
204611939  97.5052300 16.4229200 12.70  1.61 02 1 0 0 -0.308
204567867 100.8437500 26.0133100 14.60  2.76 02 1 0 0 -0.305
206250601  99.4686700 21.3458700 11.88  1.50 03 1 0 0 -0.303
210763053 103.2840400 24.0456000 13.58  1.66 04 1 0 0 -0.303
206108172  91.1887400 23.4020000 14.61  1.46 03 1 0 0 -0.302
204580871 103.2836200 16.9279300 14.38  1.43 02 1 0 0 -0.299
212543194  94.9672100 24.7535900 13.10  1.27 06 1 0 0 -0.298
204827056  93.2499000 19.7051400 12.40  1.78 02 1 0 0 -0.296
201752368  96.9740200 17.9730300 12.77  1.81 01 1 0 0 -0.296
211896979  92.3085200 18.1700000 12.98  2.05 05 1 0 0 -0.295
212619353  94.7829100 26.3121800 14.49  1.93 06 1 0 0 -0.294
216103634  94.5814900 23.5524100 13.24  1.95 07 1 0 0 -0.294
204885424  92.8200000 23.4227100 13.45  2.57 02 1 0 0 -0.293
204639557  95.1262500 25.0891700 11.43  1.51 02 1 0 0 -0.293
211790374  97.3148900 14.4510400 14.85  1.37 05 1 0 0 -0.287
210770235 103.6694700 26.0740100 13.46  2.03 04 1 0 0 -0.285
204589303  92.6725800 22.4958100 11.12  1.45 02 1 0 0 -0.285
215946886 104.6900100 19.1289500 12.74  1.78 07 1 0 0 -0.284
210712870 101.5046100 25.3739400 13.32  1.59 04 1 0 0 -0.284
211910788  94.8883700 20.4397500 11.56  1.40 05 1 0 0 -0.282
204869515  96.3922100 21.3553600 13.89  2.11 02 1 0 0 -0.281
204630573 103.6080800 24.3452600 14.23  1.49 02 1 0 0 -0.280
204777398  94.6654200 21.0430600 13.18  2.05 02 1 0 0 -0.277
212666565  93.0474200 18.4607900 11.16  0.98 06 1 0 0 -0.277
211801721  99.0691700 14.8282600 11.77  1.12 05 1 0 0 -0.277
216499314  98.0473300 21.2833500 12.14  1.78 07 1 0 0 -0.276
201701960 102.2388600 16.8628500 12.26  0.90 01 1 0 0 -0.274
220368322 104.6253600 19.8401800 11.62  1.20 08 1 0 0 -0.273
220424246 104.8628700 25.4769700 13.77  2.61 08 1 0 0 -0.273
211805781  95.7607900 15.0214300 11.73  1.21 05 1 0 0 -0.269
211894723 100.1980000 16.7026100 14.36  1.62 05 1 0 0 -0.269
220434440 101.3527100 27.9849300 12.71  1.33 08 1 0 0 -0.268
216045364  94.2689700 23.5020500 13.18  1.88 07 1 0 0 -0.266
204536762  92.9613600 25.4900700 12.99  2.21 02 1 0 0 -0.266
216684660  94.7647400 24.2051400 12.29  1.38 07 1 0 0 -0.264
210737742 102.0742400 16.5346100 13.69  1.55 04 1 0 0 -0.262
204934483  94.0807900 25.6210300 14.38  3.04 02 1 0 0 -0.262
201724692  98.1037800 16.5650700 12.22  1.24 01 1 0 0 -0.260
201537058  97.2896500 28.3616800 13.26  1.21 01 1 0 0 -0.256
212692543  94.8817800 17.8680500 12.79  1.80 06 1 0 0 -0.252
212578426 104.4460800 25.1991500 15.09  3.24 06 1 0 0 -0.250
206257609  99.9580100 26.5438500 14.11  2.67 03 1 0 0 -0.245
211923018  94.6302400 22.0516500 10.16  0.97 05 1 0 0 -0.242
210794758  95.7105800 20.4478400 12.87  2.42 04 1 0 0 -0.242
210852007  93.9581400 17.2956400 12.59  1.59 04 1 0 0 -0.239
216058536  94.3432600 22.7921800 12.35  1.89 07 1 0 0 -0.239
204507327  95.3388800 16.1288300 14.05  2.89 02 1 0 0 -0.239
211929936  91.9049800 22.7878400 10.99  1.13 05 1 0 0 -0.238
210712022 101.5021500 22.7357800 11.94  1.43 04 1 0 0 -0.237
220542847  95.7773300 27.4305000 12.44  1.35 08 1 0 0 -0.236
211911400  94.7337100 20.5592500 12.33  1.65 05 1 0 0 -0.235
220562760 101.8515600 16.4428600 14.16  2.49 08 1 0 0 -0.234
211926267  91.2861100 22.4523400 11.10  0.96 05 1 0 0 -0.233
211807511  97.3939500 15.0820100 15.61  2.99 05 1 0 0 -0.232
211793299  96.7954700 14.5555300 14.77  1.26 05 1 0 0 -0.229
212574461 100.1256400 22.9105200 11.86  1.15 06 1 0 0 -0.226
204916860  92.6217100 22.8468600 12.55  1.30 02 1 0 0 -0.226
204607989  96.5968200 16.0512100 14.36  3.04 02 1 0 0 -0.221
206149741 100.7679200 15.0620800 13.03  1.60 03 1 0 0 -0.221
201584315 100.3196200 15.8010200 10.82  1.20 01 1 0 0 -0.220
206183448  96.4511600 24.3911800 13.53  1.63 03 1 0 0 -0.220
212663013  97.4521600 24.2624900 14.12  2.71 06 1 0 0 -0.216
212578433  92.6719000 27.3948800 12.66  1.29 06 1 0 0 -0.211
220419195  92.0180900 18.3430400 13.88  1.74 08 1 0 0 -0.211
206129521  94.6263060 24.9046210 11.24  1.05 03 1 0 0 -0.209
201523076  98.8291700 21.2966700 14.02  1.88 01 1 0 0 -0.207
211960412  98.4782700 18.4524900 14.70  3.51 05 1 0 0 -0.205
206148040  92.4100400 23.5047500 13.07  1.21 03 1 0 0 -0.203
206151661 103.6940200 19.5648200 14.53  3.14 03 1 0 0 -0.202
210765748 103.3442300 26.1274800 13.36  2.49 04 1 0 0 -0.202
212618165  94.9810000 27.5541400 14.12  3.36 06 1 0 0 -0.200
212585787  95.9059700 16.3821100 14.54  1.12 06 1 0 0 -0.199
206094922  96.4798800 26.0778500 11.27  1.12 03 1 0 0 -0.199
220543150  96.3119500 22.0267300 14.27  2.82 08 1 0 0 -0.198
212593179  93.3490300 27.2741900 12.09  1.18 06 1 0 0 -0.198
206133947  94.5887200 24.7260500 13.86  1.10 03 1 0 0 -0.196
220376840  96.4447300 16.0576700 15.82  3.13 08 1 0 0 -0.195
216718375 104.1327800 26.3565000 13.84  2.10 07 1 0 0 -0.192
206131301  94.7115250 24.6035880 12.51  1.19 03 1 0 0 -0.192
212548082  93.7429800 25.7420700 15.47  3.69 06 1 0 0 -0.189
212662871  95.3550900 21.3799000 12.09  1.27 06 1 0 0 -0.188
201602489 100.1550900 15.6452100 13.87  1.39 01 1 0 0 -0.188
210840112  93.8622300 17.1475600 14.50  3.58 04 1 0 0 -0.186
220365305  96.7887200 17.2348200 13.16  1.19 08 1 0 0 -0.184
216487801  97.7521700 23.9731900 12.78  1.46 07 1 0 0 -0.182
211902072  94.7210100 18.6756500 12.40  1.69 05 1 0 0 -0.181
201779647  92.4183100 23.0729100 14.12  2.78 01 1 0 0 -0.179
210859014  92.3829800 17.3927300 11.16  1.26 04 1 0 0 -0.177
201570756 101.7092200 22.8793600 13.02  1.10 01 1 0 0 -0.177
210751817 102.6902400 25.8496600 13.93  2.37 04 1 0 0 -0.173
206079600  92.3970800 23.6693600 12.84  1.48 03 1 0 0 -0.173
211896623  92.4321500 18.0756900 10.84  0.94 05 1 0 0 -0.172
201633843 102.0271700 17.4529700 13.23  1.84 01 1 0 0 -0.171
211948810  91.8386500 23.8773800 12.43  1.21 05 1 0 0 -0.171
211814117  97.0285200 15.4830100 13.28  1.43 05 1 0 0 -0.171
210849741  92.4867800 17.2917300 12.74  1.54 04 1 0 0 -0.169
212535973  91.3327300 24.0688500 13.51  1.76 06 1 0 0 -0.169
216168461  95.1335500 22.7621600 13.52  2.45 07 1 0 0 -0.166
212585786  93.4082200 18.5501100 12.96  1.18 06 1 0 0 -0.165
201634280 103.5879900 15.8782700 13.91  2.19 01 1 0 0 -0.164
201701692 103.1451000 16.2391600 13.51  1.24 01 1 0 0 -0.164
211889983  96.2640300 17.9270600 12.49  1.65 05 1 0 0 -0.162
211910007  94.6888000 20.1880500 14.37  2.13 05 1 0 0 -0.160
204658218 104.7937500 18.7202800 12.97  1.40 02 1 0 0 -0.157
204495679  93.0628900 22.3244300 13.90  2.85 02 1 0 0 -0.157
201537258  99.2747600 27.1936600 11.72  1.23 01 1 0 0 -0.157
210735419 101.9953400 25.7670500 15.62  3.44 04 1 0 0 -0.155
201636361 102.6397200 16.9045000 13.89  1.26 01 1 0 0 -0.155
220440705  99.5235700 19.2726300 13.14  2.36 08 1 0 0 -0.154
211841577  95.2662200 17.1091600 12.57  1.31 05 1 0 0 -0.151
206231139  98.1952400 22.4972700 13.26  1.35 03 1 0 0 -0.151
201536226  97.1282700 24.3939300 13.39  1.24 01 1 0 0 -0.151
210711233 101.4594700 25.6929800 14.41  2.13 04 1 0 0 -0.147
220364041 100.9887600 24.7123100 11.11  1.05 08 1 0 0 -0.146
212624690  93.4849700 18.4749100 13.68  1.56 06 1 0 0 -0.145
216620463  96.2740000 14.5233900 13.97  2.84 07 1 0 0 -0.144
204813102  92.4600800 22.5887200 13.46  3.25 02 1 0 0 -0.143
220369773  95.3658600 16.1133100 14.39  3.01 08 1 0 0 -0.143
201691658 101.8428900 17.1660500 13.48  1.25 01 1 0 0 -0.142
201705928  94.8824700 17.2551600 14.46  2.72 01 1 0 0 -0.141
211904138  94.8678700 19.1180100 13.44  1.70 05 1 0 0 -0.139
206109113  94.5854200 24.5265940 13.59  1.88 03 1 0 0 -0.138
201784153  95.9850000 14.5080000 12.63  1.14 01 1 0 0 -0.137
206098833  99.6872500 28.4803000 13.32  1.35 03 1 0 0 -0.137
210733485 101.8294300 16.9748000 12.27  1.46 04 1 0 0 -0.134
201763376  96.8592100 18.2470900 14.90  2.50 01 1 0 0 -0.134
210744875 102.2775800 22.5643100 12.05  1.59 04 1 0 0 -0.133
212690841  94.1489600 16.8485900 14.11  1.34 06 1 0 0 -0.130
215978940  98.1246200 19.5665900 13.57  2.70 07 1 0 0 -0.128
212574886 100.2621300 23.8078000 13.43  1.60 06 1 0 0 -0.127
204764619  94.7648000 18.9631300 11.03  1.24 02 1 0 0 -0.125
206110644  94.7500830 24.7589720 13.79  1.66 03 1 0 0 -0.125
211891781 100.2787300 15.3189300 14.42  2.49 05 1 0 0 -0.123
212573372 100.5829700 28.4087400 14.04  1.84 06 1 0 0 -0.121
204826968  94.9062600 24.5071100 13.16  1.70 02 1 0 0 -0.121
201747271  98.8579400 16.8936100 12.62  1.38 01 1 0 0 -0.119
201788279  93.6425800 18.4737200 11.39  1.26 01 1 0 0 -0.118
206150440 102.3922700 16.3609800 14.51  1.00 03 1 0 0 -0.115
201630726 103.2612900 15.7145200 13.13  2.10 01 1 0 0 -0.110
220429301  94.9670300 25.7122600 12.62  1.62 08 1 0 0 -0.109
212578264  98.9425000 19.4758300 13.41  1.46 06 1 0 0 -0.107
216376896 105.1771300 20.4640500 12.93  1.44 07 1 0 0 -0.107
220377294  99.0762400 27.2248100 12.63  1.04 08 1 0 0 -0.105
212593685  94.6229540 24.8035600 12.04  1.30 06 1 0 0 -0.104
201746240  98.2052100 16.8324100 12.17  1.18 01 1 0 0 -0.104
210732204 101.7656600 26.1488100 12.91  1.57 04 1 0 0 -0.103
216176109  95.1747200 23.2933200 12.91  1.93 07 1 0 0 -0.103
220526696 102.7239900 21.2418800 10.86  1.01 08 1 0 0 -0.102
201539427 100.0229100 28.5863400 12.66  1.41 01 1 0 0 -0.101
220388732  96.0569800 20.4065500 11.91  1.08 08 1 0 0 -0.100
212566285  96.0786400 26.3807600 13.34  1.46 06 1 0 0 -0.099
220551757  99.8494800 19.7673600 12.99  1.29 08 1 0 0 -0.098
220426410 100.0123300 16.2136400 13.51  1.74 08 1 0 0 -0.096
210758513 103.0353700 25.1774200 12.02  1.54 04 1 0 0 -0.095
211934234  91.4475500 23.1167500 11.94  0.98 05 1 0 0 -0.095
212660876 103.6588500 19.9631300 11.70  1.21 06 1 0 0 -0.095
212698513 100.7161600 21.2398000 15.06  2.54 06 1 0 0 -0.092
211936635  90.5690300 23.2760300 11.41  0.96 05 1 0 0 -0.090
